ID,product_id,product_name,$price,$url,$image,category,price_range,rider_category,frame_size,frame,front_suspension,rear_suspension,without_suspension,wheels_type,tires,shifters,front_derailleur,rear_derailleur,crank,cassette,pedals,saddle,seat_post,handlebars,stem,headset,brakeset
215,1.5-62 cm,1.5,$1099.99,http://www.trekbikes.com/us/en/bikes/road/1_series/15/,http://www.trekbikes.com/images/bikes/2009/medium/15_whitelime.jpg,road,"1,001 - 2,000",Adult - Male,62 cm,Alpha Black Aluminum,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager SSR,"Bontrager Select, 700x25c","Shimano Sora STI, 9 speed",Shimano Sora,Shimano Tiagra GS,FSA Gossamer 50/34,"SRAM PG950 11-26, 9 speed",Nylon body w/alloy cage,Bontrager Race Basic,Bontrager Race Lite Basic,"Bontrager SSR VR Bend OS, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano Sora STI levers
216,1.5-64 cm,1.5,$1099.99,http://www.trekbikes.com/us/en/bikes/road/1_series/15/,http://www.trekbikes.com/images/bikes/2009/medium/15_whitelime.jpg,road,"1,001 - 2,000",Adult - Male,64 cm,Alpha Black Aluminum,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager SSR,"Bontrager Select, 700x25c","Shimano Sora STI, 9 speed",Shimano Sora,Shimano Tiagra GS,FSA Gossamer 50/34,"SRAM PG950 11-26, 9 speed",Nylon body w/alloy cage,Bontrager Race Basic,Bontrager Race Lite Basic,"Bontrager SSR VR Bend OS, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano Sora STI levers
217,1.5-50 cm,1.5,$1099.99,http://www.trekbikes.com/us/en/bikes/road/1_series/15/,http://www.trekbikes.com/images/bikes/2009/medium/15_whitelime.jpg,road,"1,001 - 2,000",Adult - Male,50 cm,Alpha Black Aluminum,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager SSR,"Bontrager Select, 700x25c","Shimano Sora STI, 9 speed",Shimano Sora,Shimano Tiagra GS,FSA Gossamer 50/39/30,"SRAM PG950 11-26, 9 speed",Nylon body w/alloy cage,Bontrager Race Basic,Bontrager Race Lite Basic,"Bontrager SSR VR Bend OS, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano Sora STI levers
218,1.5-52 cm,1.5,$1099.99,http://www.trekbikes.com/us/en/bikes/road/1_series/15/,http://www.trekbikes.com/images/bikes/2009/medium/15_whitelime.jpg,road,"1,001 - 2,000",Adult - Male,52 cm,Alpha Black Aluminum,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager SSR,"Bontrager Select, 700x25c","Shimano Sora STI, 9 speed",Shimano Sora,Shimano Tiagra GS,FSA Gossamer 50/39/30,"SRAM PG950 11-26, 9 speed",Nylon body w/alloy cage,Bontrager Race Basic,Bontrager Race Lite Basic,"Bontrager SSR VR Bend OS, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano Sora STI levers
219,1.5-54 cm,1.5,$1099.99,http://www.trekbikes.com/us/en/bikes/road/1_series/15/,http://www.trekbikes.com/images/bikes/2009/medium/15_whitelime.jpg,road,"1,001 - 2,000",Adult - Male,54 cm,Alpha Black Aluminum,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager SSR,"Bontrager Select, 700x25c","Shimano Sora STI, 9 speed",Shimano Sora,Shimano Tiagra GS,FSA Gossamer 50/39/30,"SRAM PG950 11-26, 9 speed",Nylon body w/alloy cage,Bontrager Race Basic,Bontrager Race Lite Basic,"Bontrager SSR VR Bend OS, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano Sora STI levers
220,1.5-56 cm,1.5,$1099.99,http://www.trekbikes.com/us/en/bikes/road/1_series/15/,http://www.trekbikes.com/images/bikes/2009/medium/15_whitelime.jpg,road,"1,001 - 2,000",Adult - Male,56 cm,Alpha Black Aluminum,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager SSR,"Bontrager Select, 700x25c","Shimano Sora STI, 9 speed",Shimano Sora,Shimano Tiagra GS,FSA Gossamer 50/39/30,"SRAM PG950 11-26, 9 speed",Nylon body w/alloy cage,Bontrager Race Basic,Bontrager Race Lite Basic,"Bontrager SSR VR Bend OS, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano Sora STI levers
221,1.5-58 cm,1.5,$1099.99,http://www.trekbikes.com/us/en/bikes/road/1_series/15/,http://www.trekbikes.com/images/bikes/2009/medium/15_whitelime.jpg,road,"1,001 - 2,000",Adult - Male,58 cm,Alpha Black Aluminum,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager SSR,"Bontrager Select, 700x25c","Shimano Sora STI, 9 speed",Shimano Sora,Shimano Tiagra GS,FSA Gossamer 50/39/30,"SRAM PG950 11-26, 9 speed",Nylon body w/alloy cage,Bontrager Race Basic,Bontrager Race Lite Basic,"Bontrager SSR VR Bend OS, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano Sora STI levers
222,1.5-60 cm,1.5,$1099.99,http://www.trekbikes.com/us/en/bikes/road/1_series/15/,http://www.trekbikes.com/images/bikes/2009/medium/15_whitelime.jpg,road,"1,001 - 2,000",Adult - Male,60 cm,Alpha Black Aluminum,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager SSR,"Bontrager Select, 700x25c","Shimano Sora STI, 9 speed",Shimano Sora,Shimano Tiagra GS,FSA Gossamer 50/39/30,"SRAM PG950 11-26, 9 speed",Nylon body w/alloy cage,Bontrager Race Basic,Bontrager Race Lite Basic,"Bontrager SSR VR Bend OS, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano Sora STI levers
223,1.5-62 cm,1.5,$1099.99,http://www.trekbikes.com/us/en/bikes/road/1_series/15/,http://www.trekbikes.com/images/bikes/2009/medium/15_whitelime.jpg,road,"1,001 - 2,000",Adult - Male,62 cm,Alpha Black Aluminum,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager SSR,"Bontrager Select, 700x25c","Shimano Sora STI, 9 speed",Shimano Sora,Shimano Tiagra GS,FSA Gossamer 50/39/30,"SRAM PG950 11-26, 9 speed",Nylon body w/alloy cage,Bontrager Race Basic,Bontrager Race Lite Basic,"Bontrager SSR VR Bend OS, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano Sora STI levers
224,1.5-64 cm,1.5,$1099.99,http://www.trekbikes.com/us/en/bikes/road/1_series/15/,http://www.trekbikes.com/images/bikes/2009/medium/15_whitelime.jpg,road,"1,001 - 2,000",Adult - Male,64 cm,Alpha Black Aluminum,,,"Bontrager Race, carbon; SpeedTrap compatible",Bontrager SSR,"Bontrager Select, 700x25c","Shimano Sora STI, 9 speed",Shimano Sora,Shimano Tiagra GS,FSA Gossamer 50/39/30,"SRAM PG950 11-26, 9 speed",Nylon body w/alloy cage,Bontrager Race Basic,Bontrager Race Lite Basic,"Bontrager SSR VR Bend OS, 31.8mm","Bontrager Race Lite OS, 7 degree, 31.8mm","Aheadset w/semi-cartridge bearings, integrated, sealed, alloy",Alloy dual pivot w/Shimano Sora STI levers
225,1.2-43 cm,1.2,$879.99,http://www.trekbikes.com/us/en/bikes/road/1_series/12/,http://www.trekbikes.com/images/bikes/2009/medium/12_carrerablue.jpg,road,"1,000 or under",Adult - Male,43 cm,Alpha White Aluminum,,,"Bontrager Approved, carbon",Alloy hubs; Bontrager Approved alloy rims,"Bontrager Select, 650x25c","Shimano Sora STI, 9 speed","Shimano Sora, triple","Shimano Sora GS, 9 speed",FSA Vero T 50/39/30,"SRAM PG950 11-26, 9 speed",Nylon body w/alloy cage,Bontrager Race Basic,"Bontrager Alloy, Infinite Angle Adjustability","Bontrager SSR VR Bend OS, 31.8mm","Bontrager SSR OS, 10 degree, 31.8mm","Aheadset Slimstak w/semi-cartridge bearings, sealed",Alloy dual pivot w/Shimano Sora STI levers
226,1.2-50 cm,1.2,$879.99,http://www.trekbikes.com/us/en/bikes/road/1_series/12/,http://www.trekbikes.com/images/bikes/2009/medium/12_carrerablue.jpg,road,"1,000 or under",Adult - Male,50 cm,Alpha White Aluminum,,,"Bontrager Approved, carbon",Alloy hubs; Bontrager Approved alloy rims,"Bontrager Select, 700x25c","Shimano Sora STI, 9 speed","Shimano Sora, triple","Shimano Sora GS, 9 speed",FSA Vero T 50/39/30,"SRAM PG950 11-26, 9 speed",Nylon body w/alloy cage,Bontrager Race Basic,"Bontrager Alloy, Infinite Angle Adjustability","Bontrager SSR VR Bend OS, 31.8mm","Bontrager SSR OS, 10 degree, 31.8mm","Aheadset Slimstak w/semi-cartridge bearings, sealed",Alloy dual pivot w/Shimano Sora STI levers
227,1.2-52 cm,1.2,$879.99,http://www.trekbikes.com/us/en/bikes/road/1_series/12/,http://www.trekbikes.com/images/bikes/2009/medium/12_carrerablue.jpg,road,"1,000 or under",Adult - Male,52 cm,Alpha White Aluminum,,,"Bontrager Approved, carbon",Alloy hubs; Bontrager Approved alloy rims,"Bontrager Select, 700x25c","Shimano Sora STI, 9 speed","Shimano Sora, triple","Shimano Sora GS, 9 speed",FSA Vero T 50/39/30,"SRAM PG950 11-26, 9 speed",Nylon body w/alloy cage,Bontrager Race Basic,"Bontrager Alloy, Infinite Angle Adjustability","Bontrager SSR VR Bend OS, 31.8mm","Bontrager SSR OS, 10 degree, 31.8mm","Aheadset Slimstak w/semi-cartridge bearings, sealed",Alloy dual pivot w/Shimano Sora STI levers
228,1.2-54 cm,1.2,$879.99,http://www.trekbikes.com/us/en/bikes/road/1_series/12/,http://www.trekbikes.com/images/bikes/2009/medium/12_carrerablue.jpg,road,"1,000 or under",Adult - Male,54 cm,Alpha White Aluminum,,,"Bontrager Approved, carbon",Alloy hubs; Bontrager Approved alloy rims,"Bontrager Select, 700x25c","Shimano Sora STI, 9 speed","Shimano Sora, triple","Shimano Sora GS, 9 speed",FSA Vero T 50/39/30,"SRAM PG950 11-26, 9 speed",Nylon body w/alloy cage,Bontrager Race Basic,"Bontrager Alloy, Infinite Angle Adjustability","Bontrager SSR VR Bend OS, 31.8mm","Bontrager SSR OS, 10 degree, 31.8mm","Aheadset Slimstak w/semi-cartridge bearings, sealed",Alloy dual pivot w/Shimano Sora STI levers
229,1.2-56 cm,1.2,$879.99,http://www.trekbikes.com/us/en/bikes/road/1_series/12/,http://www.trekbikes.com/images/bikes/2009/medium/12_carrerablue.jpg,road,"1,000 or under",Adult - Male,56 cm,Alpha White Aluminum,,,"Bontrager Approved, carbon",Alloy hubs; Bontrager Approved alloy rims,"Bontrager Select, 700x25c","Shimano Sora STI, 9 speed","Shimano Sora, triple","Shimano Sora GS, 9 speed",FSA Vero T 50/39/30,"SRAM PG950 11-26, 9 speed",Nylon body w/alloy cage,Bontrager Race Basic,"Bontrager Alloy, Infinite Angle Adjustability","Bontrager SSR VR Bend OS, 31.8mm","Bontrager SSR OS, 10 degree, 31.8mm","Aheadset Slimstak w/semi-cartridge bearings, sealed",Alloy dual pivot w/Shimano Sora STI levers
230,1.2-58 cm,1.2,$879.99,http://www.trekbikes.com/us/en/bikes/road/1_series/12/,http://www.trekbikes.com/images/bikes/2009/medium/12_carrerablue.jpg,road,"1,000 or under",Adult - Male,58 cm,Alpha White Aluminum,,,"Bontrager Approved, carbon",Alloy hubs; Bontrager Approved alloy rims,"Bontrager Select, 700x25c","Shimano Sora STI, 9 speed","Shimano Sora, triple","Shimano Sora GS, 9 speed",FSA Vero T 50/39/30,"SRAM PG950 11-26, 9 speed",Nylon body w/alloy cage,Bontrager Race Basic,"Bontrager Alloy, Infinite Angle Adjustability","Bontrager SSR VR Bend OS, 31.8mm","Bontrager SSR OS, 10 degree, 31.8mm","Aheadset Slimstak w/semi-cartridge bearings, sealed",Alloy dual pivot w/Shimano Sora STI levers
231,1.2-60 cm,1.2,$879.99,http://www.trekbikes.com/us/en/bikes/road/1_series/12/,http://www.trekbikes.com/images/bikes/2009/medium/12_carrerablue.jpg,road,"1,000 or under",Adult - Male,60 cm,Alpha White Aluminum,,,"Bontrager Approved, carbon",Alloy hubs; Bontrager Approved alloy rims,"Bontrager Select, 700x25c","Shimano Sora STI, 9 speed","Shimano Sora, triple","Shimano Sora GS, 9 speed",FSA Vero T 50/39/30,"SRAM PG950 11-26, 9 speed",Nylon body w/alloy cage,Bontrager Race Basic,"Bontrager Alloy, Infinite Angle Adjustability","Bontrager SSR VR Bend OS, 31.8mm","Bontrager SSR OS, 10 degree, 31.8mm","Aheadset Slimstak w/semi-cartridge bearings, sealed",Alloy dual pivot w/Shimano Sora STI levers
232,1.2-62 cm,1.2,$879.99,http://www.trekbikes.com/us/en/bikes/road/1_series/12/,http://www.trekbikes.com/images/bikes/2009/medium/12_carrerablue.jpg,road,"1,000 or under",Adult - Male,62 cm,Alpha White Aluminum,,,"Bontrager Approved, carbon",Alloy hubs; Bontrager Approved alloy rims,"Bontrager Select, 700x25c","Shimano Sora STI, 9 speed","Shimano Sora, triple","Shimano Sora GS, 9 speed",FSA Vero T 50/39/30,"SRAM PG950 11-26, 9 speed",Nylon body w/alloy cage,Bontrager Race Basic,"Bontrager Alloy, Infinite Angle Adjustability","Bontrager SSR VR Bend OS, 31.8mm","Bontrager SSR OS, 10 degree, 31.8mm","Aheadset Slimstak w/semi-cartridge bearings, sealed",Alloy dual pivot w/Shimano Sora STI levers
233,XO 2-50 cm,XO 2,$2859.99,http://www.trekbikes.com/us/en/bikes/road/xo/xo2/,http://www.trekbikes.com/images/bikes/2009/medium/xo2_chired.jpg,road,"2,001 - 3,000",Adult - Male,50 cm,Alpha Black Aluminum,,,"Bontrager Satellite Plus, carbon",Bontrager Race X Lite,"Bontrager Jones CXR, 700x34c, folding","SRAM Rival, 10 speed",SRAM Rival,SRAM Rival,Bontrager Race Lite CX 46/38,"SRAM OpenGlide 1070, 12-28",,Bontrager Race Lite,"Bontrager Race X Lite ACC, carbon","Bontrager Race Lite VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Avid Shorty 4 cantilevers w/SRAM Rival levers
234,XO 2-52 cm,XO 2,$2859.99,http://www.trekbikes.com/us/en/bikes/road/xo/xo2/,http://www.trekbikes.com/images/bikes/2009/medium/xo2_chired.jpg,road,"2,001 - 3,000",Adult - Male,52 cm,Alpha Black Aluminum,,,"Bontrager Satellite Plus, carbon",Bontrager Race X Lite,"Bontrager Jones CXR, 700x34c, folding","SRAM Rival, 10 speed",SRAM Rival,SRAM Rival,Bontrager Race Lite CX 46/38,"SRAM OpenGlide 1070, 12-28",,Bontrager Race Lite,"Bontrager Race X Lite ACC, carbon","Bontrager Race Lite VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Avid Shorty 4 cantilevers w/SRAM Rival levers
235,XO 2-54 cm,XO 2,$2859.99,http://www.trekbikes.com/us/en/bikes/road/xo/xo2/,http://www.trekbikes.com/images/bikes/2009/medium/xo2_chired.jpg,road,"2,001 - 3,000",Adult - Male,54 cm,Alpha Black Aluminum,,,"Bontrager Satellite Plus, carbon",Bontrager Race X Lite,"Bontrager Jones CXR, 700x34c, folding","SRAM Rival, 10 speed",SRAM Rival,SRAM Rival,Bontrager Race Lite CX 46/38,"SRAM OpenGlide 1070, 12-28",,Bontrager Race Lite,"Bontrager Race X Lite ACC, carbon","Bontrager Race Lite VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Avid Shorty 4 cantilevers w/SRAM Rival levers
236,XO 2-56 cm,XO 2,$2859.99,http://www.trekbikes.com/us/en/bikes/road/xo/xo2/,http://www.trekbikes.com/images/bikes/2009/medium/xo2_chired.jpg,road,"2,001 - 3,000",Adult - Male,56 cm,Alpha Black Aluminum,,,"Bontrager Satellite Plus, carbon",Bontrager Race X Lite,"Bontrager Jones CXR, 700x34c, folding","SRAM Rival, 10 speed",SRAM Rival,SRAM Rival,Bontrager Race Lite CX 46/38,"SRAM OpenGlide 1070, 12-28",,Bontrager Race Lite,"Bontrager Race X Lite ACC, carbon","Bontrager Race Lite VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Avid Shorty 4 cantilevers w/SRAM Rival levers
237,XO 2-58 cm,XO 2,$2859.99,http://www.trekbikes.com/us/en/bikes/road/xo/xo2/,http://www.trekbikes.com/images/bikes/2009/medium/xo2_chired.jpg,road,"2,001 - 3,000",Adult - Male,58 cm,Alpha Black Aluminum,,,"Bontrager Satellite Plus, carbon",Bontrager Race X Lite,"Bontrager Jones CXR, 700x34c, folding","SRAM Rival, 10 speed",SRAM Rival,SRAM Rival,Bontrager Race Lite CX 46/38,"SRAM OpenGlide 1070, 12-28",,Bontrager Race Lite,"Bontrager Race X Lite ACC, carbon","Bontrager Race Lite VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Avid Shorty 4 cantilevers w/SRAM Rival levers
238,XO 2-60 cm,XO 2,$2859.99,http://www.trekbikes.com/us/en/bikes/road/xo/xo2/,http://www.trekbikes.com/images/bikes/2009/medium/xo2_chired.jpg,road,"2,001 - 3,000",Adult - Male,60 cm,Alpha Black Aluminum,,,"Bontrager Satellite Plus, carbon",Bontrager Race X Lite,"Bontrager Jones CXR, 700x34c, folding","SRAM Rival, 10 speed",SRAM Rival,SRAM Rival,Bontrager Race Lite CX 46/38,"SRAM OpenGlide 1070, 12-28",,Bontrager Race Lite,"Bontrager Race X Lite ACC, carbon","Bontrager Race Lite VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Avid Shorty 4 cantilevers w/SRAM Rival levers
239,XO 2-62 cm,XO 2,$2859.99,http://www.trekbikes.com/us/en/bikes/road/xo/xo2/,http://www.trekbikes.com/images/bikes/2009/medium/xo2_chired.jpg,road,"2,001 - 3,000",Adult - Male,62 cm,Alpha Black Aluminum,,,"Bontrager Satellite Plus, carbon",Bontrager Race X Lite,"Bontrager Jones CXR, 700x34c, folding","SRAM Rival, 10 speed",SRAM Rival,SRAM Rival,Bontrager Race Lite CX 46/38,"SRAM OpenGlide 1070, 12-28",,Bontrager Race Lite,"Bontrager Race X Lite ACC, carbon","Bontrager Race Lite VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Avid Shorty 4 cantilevers w/SRAM Rival levers
240,XO 1-47 cm,XO 1,$1759.99,http://www.trekbikes.com/us/en/bikes/road/xo/xo1/,http://www.trekbikes.com/images/bikes/2009/medium/xo1_onyx.jpg,road,"1,001 - 2,000",Adult - Male,47 cm,Alpha Black Aluminum,,,"Bontrager Satellite Plus, carbon",Bontrager Race,"Bontrager Jones CXR, 700x34c, folding","Shimano 105 STI, 10 speed",Shimano 105,Shimano 105,Bontrager Race CX 46/38,"Shimano 105 12-27, 10 speed","Shimano 505, clipless",Bontrager Race Basic,Bontrager Carbon,"Bontrager Race VR, 31.8mm","Bontrager Race Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Avid Shorty 4 cantilevers w/Shimano 105 STI levers
241,XO 1-50 cm,XO 1,$1759.99,http://www.trekbikes.com/us/en/bikes/road/xo/xo1/,http://www.trekbikes.com/images/bikes/2009/medium/xo1_onyx.jpg,road,"1,001 - 2,000",Adult - Male,50 cm,Alpha Black Aluminum,,,"Bontrager Satellite Plus, carbon",Bontrager Race,"Bontrager Jones CXR, 700x34c, folding","Shimano 105 STI, 10 speed",Shimano 105,Shimano 105,Bontrager Race CX 46/38,"Shimano 105 12-27, 10 speed","Shimano 505, clipless",Bontrager Race Basic,Bontrager Carbon,"Bontrager Race VR, 31.8mm","Bontrager Race Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Avid Shorty 4 cantilevers w/Shimano 105 STI levers
242,XO 1-52 cm,XO 1,$1759.99,http://www.trekbikes.com/us/en/bikes/road/xo/xo1/,http://www.trekbikes.com/images/bikes/2009/medium/xo1_onyx.jpg,road,"1,001 - 2,000",Adult - Male,52 cm,Alpha Black Aluminum,,,"Bontrager Satellite Plus, carbon",Bontrager Race,"Bontrager Jones CXR, 700x34c, folding","Shimano 105 STI, 10 speed",Shimano 105,Shimano 105,Bontrager Race CX 46/38,"Shimano 105 12-27, 10 speed","Shimano 505, clipless",Bontrager Race Basic,Bontrager Carbon,"Bontrager Race VR, 31.8mm","Bontrager Race Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Avid Shorty 4 cantilevers w/Shimano 105 STI levers
243,XO 1-54 cm,XO 1,$1759.99,http://www.trekbikes.com/us/en/bikes/road/xo/xo1/,http://www.trekbikes.com/images/bikes/2009/medium/xo1_onyx.jpg,road,"1,001 - 2,000",Adult - Male,54 cm,Alpha Black Aluminum,,,"Bontrager Satellite Plus, carbon",Bontrager Race,"Bontrager Jones CXR, 700x34c, folding","Shimano 105 STI, 10 speed",Shimano 105,Shimano 105,Bontrager Race CX 46/38,"Shimano 105 12-27, 10 speed","Shimano 505, clipless",Bontrager Race Basic,Bontrager Carbon,"Bontrager Race VR, 31.8mm","Bontrager Race Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Avid Shorty 4 cantilevers w/Shimano 105 STI levers
244,XO 1-56 cm,XO 1,$1759.99,http://www.trekbikes.com/us/en/bikes/road/xo/xo1/,http://www.trekbikes.com/images/bikes/2009/medium/xo1_onyx.jpg,road,"1,001 - 2,000",Adult - Male,56 cm,Alpha Black Aluminum,,,"Bontrager Satellite Plus, carbon",Bontrager Race,"Bontrager Jones CXR, 700x34c, folding","Shimano 105 STI, 10 speed",Shimano 105,Shimano 105,Bontrager Race CX 46/38,"Shimano 105 12-27, 10 speed","Shimano 505, clipless",Bontrager Race Basic,Bontrager Carbon,"Bontrager Race VR, 31.8mm","Bontrager Race Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Avid Shorty 4 cantilevers w/Shimano 105 STI levers
245,XO 1-58 cm,XO 1,$1759.99,http://www.trekbikes.com/us/en/bikes/road/xo/xo1/,http://www.trekbikes.com/images/bikes/2009/medium/xo1_onyx.jpg,road,"1,001 - 2,000",Adult - Male,58 cm,Alpha Black Aluminum,,,"Bontrager Satellite Plus, carbon",Bontrager Race,"Bontrager Jones CXR, 700x34c, folding","Shimano 105 STI, 10 speed",Shimano 105,Shimano 105,Bontrager Race CX 46/38,"Shimano 105 12-27, 10 speed","Shimano 505, clipless",Bontrager Race Basic,Bontrager Carbon,"Bontrager Race VR, 31.8mm","Bontrager Race Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Avid Shorty 4 cantilevers w/Shimano 105 STI levers
246,XO 1-60 cm,XO 1,$1759.99,http://www.trekbikes.com/us/en/bikes/road/xo/xo1/,http://www.trekbikes.com/images/bikes/2009/medium/xo1_onyx.jpg,road,"1,001 - 2,000",Adult - Male,60 cm,Alpha Black Aluminum,,,"Bontrager Satellite Plus, carbon",Bontrager Race,"Bontrager Jones CXR, 700x34c, folding","Shimano 105 STI, 10 speed",Shimano 105,Shimano 105,Bontrager Race CX 46/38,"Shimano 105 12-27, 10 speed","Shimano 505, clipless",Bontrager Race Basic,Bontrager Carbon,"Bontrager Race VR, 31.8mm","Bontrager Race Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Avid Shorty 4 cantilevers w/Shimano 105 STI levers
247,XO 1-62 cm,XO 1,$1759.99,http://www.trekbikes.com/us/en/bikes/road/xo/xo1/,http://www.trekbikes.com/images/bikes/2009/medium/xo1_onyx.jpg,road,"1,001 - 2,000",Adult - Male,62 cm,Alpha Black Aluminum,,,"Bontrager Satellite Plus, carbon",Bontrager Race,"Bontrager Jones CXR, 700x34c, folding","Shimano 105 STI, 10 speed",Shimano 105,Shimano 105,Bontrager Race CX 46/38,"Shimano 105 12-27, 10 speed","Shimano 505, clipless",Bontrager Race Basic,Bontrager Carbon,"Bontrager Race VR, 31.8mm","Bontrager Race Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Avid Shorty 4 cantilevers w/Shimano 105 STI levers
248,T1-50 cm,T1,$1099.99,http://www.trekbikes.com/us/en/bikes/road/track/t1/,http://www.trekbikes.com/images/bikes/2009/medium/t1_chired.jpg,track,"1,001 - 2,000",Adult - Male,50 cm,Trek ZR 9000 Alloy,,,"Bontrager Approved Track, carbon",Bontrager Select Track,"Bontrager Race Lite, 700x23c",,,,Bontrager Race 49T,"Shimano Dura-Ace Track, 15T",,Bontrager Race Basic,Bontrager Select,"Bontrager Select OS, 31.8mm","Bontrager Select, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy",Cane Creek 3 w/Shimano R400 levers
249,T1-52 cm,T1,$1099.99,http://www.trekbikes.com/us/en/bikes/road/track/t1/,http://www.trekbikes.com/images/bikes/2009/medium/t1_chired.jpg,track,"1,001 - 2,000",Adult - Male,52 cm,Trek ZR 9000 Alloy,,,"Bontrager Approved Track, carbon",Bontrager Select Track,"Bontrager Race Lite, 700x23c",,,,Bontrager Race 49T,"Shimano Dura-Ace Track, 15T",,Bontrager Race Basic,Bontrager Select,"Bontrager Select OS, 31.8mm","Bontrager Select, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy",Cane Creek 3 w/Shimano R400 levers
250,T1-54 cm,T1,$1099.99,http://www.trekbikes.com/us/en/bikes/road/track/t1/,http://www.trekbikes.com/images/bikes/2009/medium/t1_chired.jpg,track,"1,001 - 2,000",Adult - Male,54 cm,Trek ZR 9000 Alloy,,,"Bontrager Approved Track, carbon",Bontrager Select Track,"Bontrager Race Lite, 700x23c",,,,Bontrager Race 49T,"Shimano Dura-Ace Track, 15T",,Bontrager Race Basic,Bontrager Select,"Bontrager Select OS, 31.8mm","Bontrager Select, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy",Cane Creek 3 w/Shimano R400 levers
251,T1-56 cm,T1,$1099.99,http://www.trekbikes.com/us/en/bikes/road/track/t1/,http://www.trekbikes.com/images/bikes/2009/medium/t1_chired.jpg,track,"1,001 - 2,000",Adult - Male,56 cm,Trek ZR 9000 Alloy,,,"Bontrager Approved Track, carbon",Bontrager Select Track,"Bontrager Race Lite, 700x23c",,,,Bontrager Race 49T,"Shimano Dura-Ace Track, 15T",,Bontrager Race Basic,Bontrager Select,"Bontrager Select OS, 31.8mm","Bontrager Select, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy",Cane Creek 3 w/Shimano R400 levers
